name,combo
STRUCHEN,8-1-9
TESCHENDORF,7-2-9
TROCCOLI,3-2-5
VANORNUM,1-9-1
WIRGAU,4-3-7
MALKI,1-9-1
POWNELL,2-5-7
RUMAN,4-9-4
TAYNOR,7-7-5
VILLAROSA,8-2-1
ZERO,2-8-1
BLINK,9-3-3
MAZZIO,7-2-9
EDSELL,1-2-3
KRISTY,9-3-3
DELAFIELD,2-2-4
OREL,2-3-5
BOLEMAN,3-5-8
MINETTE,1-4-5
STRIDE,5-7-3
WILLBORN,6-9-6
FIOL,6-9-6
SIRMAN,1-1-2
RUBINS,3-8-2
TARNER,6-7-4
GUILER,8-1-9
VILLARUEL,9-4-4
GARARD,2-2-4
KATE,6-4-1
MCLAUGHIN,4-3-7
LOLLIE,2-9-2
BOWNES,2-4-6
AMBEAU,1-6-7
BROOMES,8-7-6
ABADILLA,3-3-6
ADAMICK,2-4-6
AHLERT,6-4-1
ANGELIS,6-7-4
ANNAND,2-1-3
ANTOUN,1-3-4
BABKA,2-6-8
BALLIETT,6-3-9
BERENDSEN,6-8-5
BIPPUS,3-8-2
BLEAM,6-9-6
BOLITHO,3-6-9
BORTELL,2-1-3
BROCKUS,9-8-8
CANARIO,8-8-7
CHRISTOU,9-5-5
COURTWAY,1-8-9
DEMEESTER,2-2-4
DERVISEVIC,1-7-8
ENGLEBRIGHT,1-7-8
FLIEGEL,1-1-2
FUHRMEISTER,4-3-7
GIRLING,9-4-4
GLENDE,1-1-2
GOAN,7-3-1
GOGOLA,4-8-3
GOPALAN,8-4-3
GROEGER,7-5-3
HINTZMAN,1-5-6
HONORATO,1-6-7
IRUEGAS,9-8-8
JODON,3-1-4
JOERS,2-2-4
KAAKE,7-4-2
KOBAK,7-6-4
KOLIS,6-6-3
KUHNEL,8-9-8
KUST,3-5-8
LAGOW,7-6-4
LEIMAN,6-3-9
LOPATIN,7-8-6
MALWITZ,1-4-5
MARFIL,1-4-5
MARINOFF,7-3-1
MCMORRAN,7-7-5
MENASCO,3-4-7
MODIC,6-2-8
NADKARNI,2-7-9
NANOS,7-2-9
OBERBROECKLING,4-6-1
OHLMANN,7-7-5
OVESON,8-1-9
PHANN,1-7-8
POEPPELMAN,8-6-5
PRUSHA,4-7-2
RAYNO,7-5-3
REICHWEIN,1-3-4
RINGROSE,2-4-6
ROSINI,6-6-3
SANFT,1-5-6
SARGSYAN,2-3-5
SAULT,4-6-1
SAVASTA,3-8-2
SIENA,6-6-3
SOBKOWIAK,4-3-7
SPACH,1-1-2
STARZYNSKI,1-8-9
STOELTING,2-2-4
STONIER,2-8-1
SULIT,3-6-9
SWETS,5-9-5
VALAZQUEZ,1-4-5
VALDIVIEZ,6-5-2
VANDERMEY,2-6-8
VOIGTS,6-5-2
XANDER,6-6-3
YACK,1-3-4
YALDO,7-7-5
ALWARDT,2-5-7
ARNHOLD,7-2-9
BACHO,7-4-2
BALYEAT,7-7-5
BARRERE,2-2-4
BIENZ,5-6-2
CHRISTAKOS,7-8-6
DEBONA,3-2-5
DETURK,8-8-7
FORNASH,7-2-9
FROWNFELTER,7-9-7
GALLIHUGH,4-9-4
GEELAN,2-6-8
GUTKIN,3-7-1
HUML,3-6-9
LAZZARINI,2-6-8
LEITHEISER,6-5-2
LILJEDAHL,6-4-1
LONGENBERGER,3-2-5
MAGNIFICO,7-7-5
MERKL,5-9-5
MORATO,4-6-1
MOSENG,2-8-1
MULHOLLEN,5-8-4
OSTLIE,2-6-8
PASZKOWSKI,7-8-6
RUMSCHLAG,4-8-3
SCHECHTMAN,6-7-4
SCHIAVONI,7-3-1
SILVERNALE,2-7-9
STEINBRUNNER,4-2-6
STYCZYNSKI,9-9-9
WILBERDING,5-8-4
ZACCHEO,3-4-7
CLETO,2-8-1
COSSMAN,7-5-3
LAURENS,9-9-9
LOFFER,2-6-8
LUBERT,8-7-6
COLASUONNO,4-8-3
GALIN,1-6-7
MIDDLEMAN,6-6-3
BARTRUM,4-8-3
HILDER,5-6-2
MARCEY,6-5-2
RUFFER,8-3-2
CHOUDRY,9-4-4
MERRETT,1-8-9
CALLAND,2-9-2
SERRETTE,6-5-2
MCCURTY,3-1-4
ARGYROS,7-8-6
ARTIGAS,2-1-3
BAASCH,2-5-7
BIWER,5-7-3
BLACKNER,6-6-3
BRETTSCHNEIDER,6-9-6
CAPATI,2-3-5
CHANN,1-3-4
CLENDENNEN,6-3-9
CONTES,2-2-4
DITO,6-6-3
DOBERT,2-8-1
DUIS,3-5-8
DUSO,9-5-5
EPSHTEYN,1-3-4
EVELER,6-7-4
FAIRLIE,6-9-6
FELLINGER,1-6-7
GOLBA,7-3-1
GRIBBON,6-7-4
HANOLD,7-2-9
HEBRANK,6-8-5
HEILIGER,1-9-1
HERKERT,1-3-4
HISSAM,1-5-6
HOCKERT,2-6-8
JUBY,3-1-4
KLEMA,6-9-6
KONOPACKI,4-1-5
KRYCH,7-4-2
LARANCE,7-2-9
LITWAK,1-3-4
LIV,9-7-7
LIVERGOOD,8-9-8
LOPRETE,7-3-1
MATOVICH,7-3-1
MOOBERRY,8-4-3
MUCCINO,9-6-6
MULTANI,4-5-9
PANARELLO,4-9-4
PISZCZEK,5-2-7
PORCELLA,3-7-1
POSEN,2-4-6
REGENOLD,7-1-8
RUEDY,8-2-1
SADOSKI,7-8-6
SEILS,5-5-1
SEMAR,6-5-2
SKOKAN,7-1-8
SMITHART,1-8-9
STEIDEL,1-1-2
SWEELEY,6-7-4
SWEM,5-1-6
WAMBAUGH,5-8-4
WILCH,9-1-1
ZABORSKI,7-4-2
ZAHEDI,6-2-8
ZAMORSKI,7-6-4
ZEIER,1-8-9
ZIEBART,6-3-9
BAECKER,2-7-9
BAGNOLI,7-8-6
BEHNER,1-6-7
BIRELEY,1-3-4
BLAZEVIC,6-2-8
BOCKENSTEDT,7-3-1
BODAMER,3-1-4
BORRESON,8-8-7
BUCCA,4-8-3
CHUDZINSKI,3-4-7
CIFARELLI,6-6-3
CODINA,7-3-1
DISPIRITO,6-5-2
DUCHENEAUX,8-8-7
GAERLAN,7-6-4
GALDI,1-5-6
GERLOCK,2-6-8
GIACCONE,3-9-3
GREISS,5-9-5
HAEHN,6-3-9
HANIFAN,2-6-8
HOMUTH,9-4-4
HONSBERGER,7-5-3
HOTZE,2-9-2
INSKO,6-8-5
JOPP,6-6-3
KUECHENMEISTER,5-7-3
KUMLER,8-9-8
LAMPA,2-5-7
LEBRECHT,1-9-1
MACKELLAR,7-6-4
MITRI,9-6-6
PALKOVIC,7-1-8
PASCIAK,2-4-6
PRATZ,1-8-9
RABARA,3-2-5
RAIFSNIDER,6-7-4
RAIRDON,7-9-7
REHL,5-2-7
ROMANOW,4-5-9
SCHLESSELMAN,2-2-4
SCONCE,2-3-5
SEEKFORD,7-4-2
SIMCO,6-8-5
SOLLINGER,2-1-3
SOSBE,2-4-6
SYBESMA,6-6-3
TROUDT,9-8-8
VANDERAA,8-4-3
VANKEMPEN,2-9-2
VANNELLI,6-2-8
WINDSCHITL,9-4-4
ZDENEK,1-1-2
FRADE,6-1-7
MANCL,1-6-7
GALAT,2-3-5
KAKU,4-4-8
NOVAS,7-1-8
SNELLEN,1-8-9
CANTRILL,1-7-8
RABA,2-2-4
KRONBERGER,7-7-5
COUSENS,5-1-6
FARHAN,2-1-3
PERIS,5-8-4
GROTT,6-2-8
HAFEZ,6-4-1
WINHAM,1-4-5
VINCENTE,1-1-2
TRAY,1-9-1
BELLERIVE,6-3-9
BOUYEA,6-9-6
HEN,5-4-9
COLYAR,7-6-4
BREAUD,9-6-6
BROSSETT,2-8-1
GOODACRE,9-5-5
GLADYS,1-4-5
KERBO,2-4-6
HALMAN,2-2-4
CREATH,6-4-1
BALAM,2-9-2
SULCER,8-7-6
DELLY,5-8-4
BENDY,5-9-5
PAKER,6-9-6
JACOCKS,7-1-8
TOUSANT,1-1-2
CHERENFANT,2-2-4
ANDERMAN,7-9-7
ATALLA,3-8-2
BANDEMER,2-6-8
BEHNING,5-9-5
BERST,5-5-1
BLONG,6-8-5
BOTTE,2-6-8
BUGAJSKI,4-4-8
BURKHAM,4-7-2
CALDARELLI,7-7-5
CAMISA,2-8-1
CAMPOPIANO,5-8-4
CHANTRY,1-7-8
CONTESSA,3-3-6
CORLETO,8-8-7
CORNETTA,3-3-6
DEMATO,3-1-4
DIDOMIZIO,3-2-5
DUMFORD,9-9-9
DWENGER,1-3-4
ECCHER,1-5-6
FLEISCH,5-3-8
GARTZKE,6-1-7
GRIGSON,6-2-8
HAAGEN,7-2-9
HAMMERLY,6-8-5
HARTBARGER,7-1-8
HUIRAS,4-9-4
IMPELLIZZERI,1-6-7
KAAIHUE,1-1-2
KINGAN,1-1-2
KIVELA,6-9-6
KMET,5-8-4
KURY,3-9-3
LANDMESSER,2-9-2
LEADERS,2-8-1
LOIACANO,5-2-7
MACHAN,2-2-4
MARCHIONDA,8-6-5
MOSCONE,8-4-3
MUMAU,7-8-6
NAGER,6-3-9
NESSMITH,5-3-8
NICOLETTA,3-6-9
NOSKO,3-8-2
ODDY,6-6-3
OSKEY,2-1-3
PIEPHO,2-4-6
PIRKEY,5-7-3
POSSO,3-9-3
ROBAYO,4-9-4
ROJANO,4-6-1
RONGEY,2-1-3
RUTKOSKI,9-7-7
SAGERT,6-1-7
SCHLOUGH,9-3-3
SHIERS,5-1-6
SHUMAR,4-4-8
SHUMSKY,3-5-8
SLEDZ,5-7-3
STANDS,1-4-5
STEIDLEY,1-8-9
SUAN,4-6-1
TOLMIE,2-9-2
TRY,7-2-9
TWIDWELL,5-4-9
VANDERLUGT,9-7-7
VARDA,2-8-1
VILLON,6-6-3
WERLINGER,1-2-3
WIGENT,5-1-6
WILLHOIT,6-3-9
WITTENBORN,2-3-5
ABERG,6-9-6
ALGIERE,2-1-3
ALLINGHAM,2-3-5
BEZAK,6-3-9
BOEPPLE,7-1-8
BOHNING,6-9-6
BRINSER,5-8-4
CALDERAS,7-2-9
CHIDSEY,5-5-1
COLESTOCK,8-5-4
DESOCIO,8-8-7
DOERFLINGER,7-7-5
ESCHENBACH,2-3-5
FEERICK,1-2-3
FISCHBECK,5-7-3
FRUCHTMAN,4-1-5
GELO,2-1-3
GENNARELLI,2-5-7
GROESCHEL,7-4-2
GULLING,3-7-1
HASTREITER,2-4-6
HEIDEBRECHT,6-9-6
HELLMERS,1-1-2
HOHLT,6-3-9
HOWICK,6-9-6
HRUBES,8-2-1
HUINKER,8-6-5
IKEHARA,7-1-8
JUNGLING,3-1-4
KATSNELSON,3-1-4
KEVILLE,1-3-4
KICINSKI,9-4-4
KRAUSKOPF,1-9-1
LICHTENWALTER,2-4-6
LILJEGREN,1-1-2
LITTMANN,1-3-4
LOMMEN,2-7-9
MUCHNICK,3-7-1
PIZZURRO,9-5-5
PLUMADORE,6-9-6
RENSINK,5-4-9
SCANNAPIECO,4-6-1
SCHERB,5-5-1
SCHLITTER,5-1-6
SCHNOBRICH,6-3-9
SIECZKOWSKI,2-4-6
STEKETEE,2-7-9
STRID,9-7-7
SUNDLING,3-7-1
TOALSON,4-2-6
TOPOREK,8-2-1
WEISHUHN,8-9-8
COLF,6-3-9
SENDRA,6-1-7
BRASSINGTON,7-5-3
ROERS,2-1-3
SICO,6-4-1
ARK,1-2-3
BADO,7-6-4
EASLICK,6-9-6
NEEDY,1-7-8
BALKIN,1-3-4
PERILLOUX,5-1-6
AGEN,6-3-9
STARRS,1-4-5
NEDER,1-9-1
HARSEY,6-7-4
BER,5-2-7
OLDMAN,7-7-5
YEISER,1-8-9
CATOR,7-5-3
LANFAIR,2-5-7
VALLON,7-6-4
KEENON,7-3-1
CLEATON,3-4-7
VEASY,6-3-9
OBAS,7-3-1
HABTE,6-3-9
MCQUIRTER,8-8-7
FENELUS,4-6-1
NELLUM,8-6-5
ANDAVERDE,3-8-2
ARCHILLA,2-8-1
ARONICA,8-8-7
ASCIONE,3-9-3
AUJLA,5-4-9
BALBIN,1-3-4
BANASIK,2-1-3
BARBAY,2-2-4
BASCUE,9-6-6
BECKEMEYER,2-9-2
BELLIA,6-8-5
BIBEY,5-2-7
BINI,9-7-7
BIZIER,5-1-6
BLUMENSHINE,4-1-5
BORICH,6-4-1
BRAZDA,2-5-7
BRIERTON,2-9-2
COPPING,6-2-8
CUN,3-8-2
DICELLO,2-4-6
ESPINEL,1-7-8
ESTESS,1-5-6
FERRETIZ,1-7-8
FRON,6-2-8
GASKAMP,2-3-5
GLANCEY,6-7-4
GRESSLEY,1-1-2
HAMMERMEISTER,7-5-3
HEATHCOAT,4-5-9
HORMEL,2-6-8
HUCKLE,8-7-6
HUFFSTICKLER,8-4-3
JAYME,6-3-9
KAMAT,2-8-1
KARABA,3-4-7
KELLAS,6-9-6
KRAWCZAK,2-2-4
LAPADULA,6-8-5
LARDIE,6-7-4
LAWWILL,1-1-2
LINDEMULDER,4-5-9
LIPOWSKI,6-9-6
LONSKI,6-2-8
MAVROS,7-9-7
MEGLIO,2-5-7
NADON,7-5-3
NASSERI,6-7-4
PERSCHBACHER,2-5-7
POLISHCHUK,9-5-5
PONCHO,3-5-8
POPICK,6-1-7
PRASKA,2-1-3
PYZIK,9-6-6
RAMIL,1-7-8
SHADDY,1-6-7
SHAYNE,6-3-9
SMUIN,3-1-4
SOUNG,9-4-4
SPOCK,6-4-1
SPRINGMEYER,1-4-5
STIRK,9-5-5
TAVIRA,2-6-8
TENZER,1-6-7
TOGUCHI,9-2-2
TRAINHAM,2-1-3
VANEPS,6-8-5
VANOS,7-1-8
VIVENZIO,2-3-5
VORSE,2-5-7
WATTIER,6-9-6
WERGIN,5-8-4
WOLSKY,6-9-6
AMEDEO,8-8-7
BESIC,5-6-2
BILAK,1-7-8
BITER,5-4-9
BOURRET,5-4-9
BRUESCH,8-5-4
CHESSHIR,5-3-8
DEHLINGER,1-9-1
DEVOLDER,7-6-4
EDELBROCK,7-5-3
EHR,5-8-4
FICKERT,5-4-9
FOGELBERG,7-7-5
GAZZARA,3-5-8
GROTTE,2-2-4
HAVILL,1-9-1
HODGEMAN,3-1-4
KANOFF,7-1-8
KLEINDIENST,1-4-5
KNIPPERS,5-4-9
KOONTS,3-1-4
LAMPARTER,7-7-5
LANGTRY,1-6-7
LATIFI,1-2-3
LYCANS,1-1-2
MELGAARD,7-9-7
RACKOW,7-1-8
REDISKE,1-7-8
RETTERATH,2-5-7
SAMMET,6-2-8
SCHMEISER,1-8-9
SCHMITH,9-8-8
STADTLANDER,7-3-1
TOCE,2-5-7
URFER,8-6-5
VAGO,7-2-9
VELIC,5-1-6
WAHLIN,1-3-4
WUJEK,8-8-7
ZAREK,6-1-7
ZOTTER,2-3-5
ZUCCARELLI,9-2-2
DAKAN,2-2-4
LUTHRA,4-4-8
PATI,1-9-1
PRIVE,5-2-7
SCHAUMAN,5-3-8
RADON,7-9-7
NUHN,3-9-3
MILBERT,5-2-7
ROMEL,2-7-9
STVINCENT,5-4-9
WOGOMAN,4-3-7
EARNST,6-8-5
TEESDALE,7-1-8
AUSTER,9-3-3
HAYRE,6-6-3
LAURIANO,2-8-1
DENEKE,6-2-8
SHEIK,5-2-7
GORD,6-2-8
RODDICK,6-4-1
BALDEO,3-9-3
CHIPP,9-7-7
MARSHA,2-4-6
RHYAN,1-2-3
SESSUM,8-7-6
MCBURNIE,8-5-4
TROSS,6-4-1
LEGALL,6-7-4
LYTE,5-3-8
DEVONISH,2-4-6
THELUSMA,9-9-9
GEBRE,1-9-1
ALBERTELLI,2-4-6
ALTENDORF,3-2-5
ARMINIO,7-9-7
ATKESON,3-1-4
BABAUTA,6-6-3
BAKALAR,3-7-1
BELLINGHAUSEN,5-7-3
BEYDA,6-4-1
CALDERARO,4-1-5
CARNINE,6-4-1
CAVINDER,6-7-4
CEREGHINO,7-5-3
CHIENG,5-5-1
DAQUINO,1-8-9
DREWNIAK,6-7-4
DUEKER,4-6-1
EGERER,6-7-4
ERK,5-2-7
ERPS,5-8-4
GAGNARD,2-5-7
GALLIGHER,6-1-7
GAVAN,2-7-9
GOTTA,7-2-9
GRINDROD,6-2-8
HANANIA,3-9-3
HENGEN,1-7-8
HIDAY,1-1-2
IMADA,2-8-1
KLINKENBERG,1-8-9
KOPPA,7-7-5
KUBECKA,9-9-9
LAUDANO,2-3-5
LEUSCHEN,4-2-6
MANA,2-9-2
MARSHALEK,7-9-7
MELLMAN,6-1-7
METOXEN,7-8-6
MIETUS,8-7-6
MUGLIA,4-5-9
PANAGAKOS,9-4-4
PARREIRA,7-7-5
PASTORA,8-1-9
PELLICER,1-7-8
PIERETTI,1-2-3
POLKINGHORNE,8-1-9
REICHNER,1-7-8
RISTINE,5-8-4
ROLSTAD,7-1-8
SABHARWAL,3-1-4
SALERA,7-4-2
SARAFIN,2-3-5
SAWMILLER,6-7-4
SCARRY,1-2-3
SEPP,5-6-2
SMUDA,4-9-4
SUGA,4-8-3
TADE,6-6-3
TALIA,2-5-7
VANDENBROEK,8-4-3
WINKELER,1-6-7
WIPPERMAN,6-1-7
WUTZKE,8-8-7
ZEGARELLI,2-3-5
ZERON,2-4-6
BAKST,1-7-8
BERKNER,1-9-1
BITONTI,6-2-8
BUETI,8-4-3
COLAPIETRO,9-6-6
DELARM,6-2-8
DEWAELE,7-3-1
DIMSDALE,6-7-4
EACKER,2-5-7
ELKINGTON,2-6-8
FAILLE,6-3-9
FREIHEIT,1-7-8
GALLUPS,4-3-7
GIAMMANCO,8-5-4
GRUNDSTROM,9-5-5
HAVRON,7-8-6
HEBDEN,1-1-2
HOOYMAN,4-6-1
IMMING,9-2-2
KAPPELER,2-1-3
KISHEL,5-5-1
KORNREICH,2-9-2
LEVENDUSKY,4-8-3
LINGREN,5-2-7
LOERZEL,7-5-3
LOPILATO,4-6-1
LOZOWSKI,3-1-4
MATERNA,7-2-9
MIESSE,1-6-7
MISKIEWICZ,5-5-1
OBERHELMAN,8-4-3
OSTERGARD,3-5-8
PAPAGEORGIOU,4-1-5
PINKELMAN,6-8-5
REGALBUTO,6-5-2
RUEF,8-6-5
SHIRAKI,1-2-3
SPAYDE,6-1-7
STANGLAND,2-9-2
STEBELTON,7-6-4
TASCHNER,6-1-7
TERAMOTO,9-8-8
VAHL,1-6-7
WASMUTH,4-2-6
WONDERLING,2-2-4
ZAHNOW,7-8-6
PRCHAL,1-3-4
TRAUGH,4-8-3
HAWKSLEY,6-8-5
SYMPSON,6-7-4
GUMAN,4-7-2
LAISURE,9-4-4
SIQUEIRA,9-9-9
BREAN,6-7-4
FELMAN,6-9-6
IRA,1-9-1
KIPPS,9-8-8
SETTON,2-1-3
STATER,6-5-2
MUNIS,3-1-4
SEIVERS,1-6-7
CLUSTER,8-9-8
HOLSON,3-8-2
CAGAN,2-6-8
BROTHER,2-3-5
TWEEDLE,6-5-2
ATLEE,2-5-7
GARVIS,1-3-4
STRAPP,1-8-9
BOYKE,2-2-4
DARING,1-7-8
MANGLE,6-1-7
STONEWALL,3-1-4
MCKENSIE,1-6-7
FRILOT,6-2-8
HUCKLEBY,8-7-6
MCKINNIES,5-2-7
PLUMBER,8-7-6
MCKENNIE,1-1-2
HOLMON,3-2-5
HAUGABOOK,8-1-9
AMIRIAN,2-9-2
ARAUZA,6-8-5
BARTCH,1-6-7
BAYANI,2-5-7
BERGENDAHL,2-2-4
BIESIADA,7-7-5
BUMB,3-8-2
CHEREK,1-4-5
COCHELL,2-2-4
COLACINO,4-5-9
COLOMBINI,3-8-2
CRAGGS,1-9-1
CUZCO,9-5-5
DAIKER,6-6-3
DEFRANCIS,6-1-7
DEHM,5-7-3
DELASANCHA,8-6-5
DEMBEK,1-3-4
DEMERCHANT,2-8-1
DESFOSSES,7-5-3
DVORACEK,3-4-7
ECHEMENDIA,7-6-4
EHLI,5-2-7
ENDLICH,5-5-1
FIECHTER,1-1-2
GAMEROS,3-3-6
GOODGION,9-5-5
GUSTAFSSON,1-5-6
HAVAS,2-4-6
HEITHOFF,2-3-5
HOOCK,3-4-7
KALEN,6-1-7
KEEFFE,6-5-2
KEMENY,1-9-1
KEMPEL,1-7-8
KENFIELD,1-2-3
KOOKER,8-4-3
KOVALCHICK,7-7-5
KOYANAGI,8-3-2
LABARE,7-5-3
LEADY,6-5-2
LETSCH,5-8-4
LOCKREM,2-3-5
LOUBIER,5-5-1
MAGLEBY,6-5-2
MAHADY,2-5-7
MCCAGHREN,6-3-9
MCCONCHIE,2-8-1
MELLGREN,1-4-5
MENSCHING,5-6-2
MINCHIN,9-7-7
MORCK,6-9-6
MORWAY,7-9-7
ORVIN,6-9-6
PAETZ,6-8-5
PICANO,7-6-4
PINS,9-4-4
PIWOWARSKI,7-2-9
POSSEHL,2-2-4
PYLAND,1-8-9
RUDNER,8-9-8
RUEBEL,4-5-9
SADOFF,7-8-6
SAGGIO,7-6-4
SALVATORI,8-1-9
SINZ,9-5-5
SLOAS,7-5-3
STUEBE,4-5-9
STUNKEL,8-4-3
SURDAM,4-9-4
TSOUKALAS,2-9-2
UNKEFER,4-4-8
USCANGA,5-7-3
WAGENBACH,7-3-1
WETZELL,1-3-4
WHITTET,5-1-6
WIEHL,5-7-3
WOYAK,7-7-5
ZANELLI,6-1-7
ZANON,7-9-7
ALTAMIRA,3-9-3
BALUYUT,7-7-5
BARBELLA,7-1-8
BOCCI,6-8-5
BRANCHAUD,5-4-9
CAVENEY,2-1-3
CHANDRASEKARAN,9-1-1
CURLES,8-7-6
DODGSON,3-3-6
DOHR,6-3-9
EBERSOLD,7-1-8
FALCIONE,3-8-2
GROTHEER,7-8-6
GUNNIN,3-4-7
HARKCOM,7-8-6
HARTTER,6-3-9
HEINISCH,5-7-3
HUSETH,8-1-9
JACOBSMA,8-2-1
JANECZEK,2-1-3
JUDEH,8-4-3
KEHRLI,5-4-9
KOFLER,2-2-4
KOLESNIK,2-4-6
KRENGEL,1-8-9
KUTTLER,8-9-8
MATTAS,2-9-2
NUNNELEE,9-9-9
ORTT,6-4-1
ROBBE,2-4-6
ROHWEDDER,7-3-1
SAKOWICZ,7-1-8
SCHLICHTE,5-1-6
SEJA,6-2-8
STASKIEWICZ,6-4-1
STUCKWISCH,3-7-1
TRAWINSKI,1-6-7
TWAIT,1-9-1
VOLIVA,7-2-9
VOSIKA,7-7-5
ZHUO,9-7-7
ZOELLICK,2-1-3
ZOLTOWSKI,3-3-6
CLAYDON,7-6-4
DACH,1-6-7
HAGGSTROM,7-2-9
LAYUG,4-8-3
POSTLETHWAITE,8-3-2
SOLLA,7-7-5
AGLE,6-1-7
ALMAREZ,7-6-4
DASPIT,1-5-6
KOCHENDORFER,4-1-5
MELLEY,1-8-9
BALAY,2-3-5
GRINNAN,1-4-5
RAW,1-5-6
BEU,8-2-1
HORIGAN,7-2-9
FARRIN,1-2-3
BADR,1-6-7
HARDESTER,2-6-8
CERNE,1-8-9
FOE,2-6-8
SLADER,6-8-5
MAYBEN,6-9-6
JEFFRES,1-5-6
BARTLETTE,2-2-4
UPTHEGROVE,1-1-2
GLAVE,6-5-2
PERRIEN,1-3-4
COMMER,2-2-4
HYLES,5-1-6
PECOT,2-3-5
RHIM,9-3-3
CASSEY,6-3-9
AVANCE,7-3-1
FALTZ,1-1-2
HILLMON,6-5-2
DIAKITE,6-8-5
AMPONSAH,8-7-6
BASOM,7-7-5
BENEDUM,4-6-1
BLANCATO,8-6-5
BRONS,6-8-5
CAPUA,5-1-6
CAVARETTA,8-2-1
CERTA,6-5-2
CYPRET,5-1-6
DEVILLIERS,1-6-7
EERNISSE,6-7-4
ESTRELA,2-6-8
FARRANT,2-4-6
FIEBIGER,1-6-7
FRITZEN,5-3-8
GEMIGNANI,6-1-7
GLICKSTEIN,5-5-1
GOERLITZ,2-2-4
HEILBRUN,8-9-8
HETTINGA,6-6-3
HUCH,3-1-4
KAPLIN,1-8-9
KAWATA,3-9-3
KERKSTRA,6-7-4
KODA,7-6-4
KORAB,7-4-2
KUNZER,8-6-5
LENINGTON,2-9-2
LUEKER,4-5-9
MARKU,4-6-1
MCELHENNEY,6-8-5
MCFEELEY,6-5-2
MELITA,6-9-6
MIRRO,6-4-1
MORLA,7-7-5
NIEDFELDT,1-6-7
NISSON,6-3-9
OCCHIOGROSSO,6-5-2
OCKERT,2-7-9
OHAYON,4-2-6
PAVLOFF,7-8-6
PLEAU,9-1-1
REICHLIN,5-1-6
RESSEGUIE,9-9-9
ROADEN,3-9-3
ROBLEZ,2-4-6
RODIS,6-5-2
ROMANCHUK,1-4-5
SANCHEZLOPEZ,8-7-6
SARK,1-3-4
SEBOK,2-5-7
SHORTSLEEVE,3-1-4
SLANINA,2-5-7
SOISSON,3-8-2
STEPNOWSKI,2-5-7
STROHMAIER,3-6-9
TISI,9-3-3
TOBERMAN,3-4-7
URTEAGA,1-9-1
VERHOEF,7-9-7
WERSTLER,1-2-3
WOLFEL,2-8-1
YOKE,2-9-2
YUNDT,3-9-3
ATHEARN,7-6-4
BANZHAF,2-2-4
BREDEMEIER,2-1-3
BREIDENSTEIN,6-1-7
BRISKE,5-5-1
BUUS,6-3-9
CASCINO,7-3-1
COLAROSSI,4-8-3
FINCKE,5-7-3
FREUDENBERGER,5-6-2
GENSCH,5-6-2
GEVORKIAN,3-9-3
HABERBERGER,7-1-8
HEADINGTON,3-4-7
HENNIGH,5-6-2
HINKEN,5-2-7
HORINEK,2-6-8
INSANA,2-2-4
JANOWITZ,7-3-1
KOSIOR,3-3-6
KRAJICEK,6-8-5
KRANZLER,6-9-6
KRAPFL,1-9-1
KREKE,1-4-5
KUH,3-1-4
LIDSTER,5-1-6
MASTROMARINO,5-7-3
MIGLIOZZI,6-3-9
MIZERAK,6-5-2
MROZOWSKI,3-2-5
MURK,3-6-9
MUSKOPF,9-2-2
OLAGUEZ,6-9-6
PARLAPIANO,9-4-4
PEPLOW,2-4-6
PISELLI,5-5-1
PRETTI,5-2-7
RANUCCI,4-2-6
SCANIO,7-9-7
SCHARLAU,5-6-2
SCHNEEKLOTH,7-5-3
SEAHOLM,3-7-1
SHIAU,4-9-4
SHUTLER,8-5-4
SHVARTS,1-7-8
VACCARI,2-1-3
VERHELST,1-9-1
WESTERKAMP,2-3-5
ZANER,6-4-1
GOLON,3-6-9
KERTIS,5-5-1
WIDMAIER,6-4-1
GUINARD,4-7-2
WEDER,1-9-1
BLESER,1-6-7
KLINT,9-3-3
SUMROW,9-1-1
CATTO,7-7-5
SANTE,6-8-5
ESSINGTON,2-3-5
TREMAYNE,2-9-2
SURGENER,4-4-8
MCELMURRAY,9-3-3
CONOLY,3-9-3
CRADDICK,1-7-8
DALLING,1-4-5
CORWELL,2-5-7
BURDON,9-2-2
PASKELL,6-7-4
KINSON,6-4-1
WARRENS,6-2-8
JEREMY,1-3-4
TYSOR,6-1-7
FOAT,7-8-6
FULCE,8-3-2
ADAWAY,3-7-1
FRECKLETON,7-3-1
SHAKUR,4-2-6
SHOATS,7-3-1
FAHIE,6-5-2
WHYE,5-2-7
WORKU,9-7-7
AGREDA,7-2-9
BAIM,1-6-7
BLASBERG,6-6-3
CARILLI,1-9-1
CASTENADA,8-6-5
CHAFE,6-8-5
COPPES,2-9-2
CUNDALL,4-9-4
DEARIE,2-4-6
DERITA,6-6-3
EDWARDSEN,2-1-3
FLOCKHART,7-6-4
FOSHAY,7-6-4
FRANCESCO,3-9-3
FRUTCHEY,8-8-7
GLIME,5-5-1
GOERINGER,7-1-8
GUMMERE,4-6-1
GUSTKE,8-3-2
HERSHNER,1-4-5
HILBERG,5-2-7
HILFERTY,5-8-4
HINCHEE,1-6-7
JAVORSKY,7-8-6
KAPPLE,6-1-7
KISEL,5-6-2
KLECHA,6-7-4
KREITLER,1-7-8
LAIDIG,1-5-6
LAUDEMAN,1-7-8
MAHLMAN,2-6-8
MOROSKY,3-5-8
MURACH,4-6-1
